order_id,date,product_id,category,price,quantity,base_price,discount,demand_factor,revenue
1924,2023-05-09,P4,Electronics,988.8,66,1236,20,0.99,65260.8
1925,2023-05-09,P5,Home,128.0,55,160,20,0.96,7040.0
1926,2023-05-09,P6,Electronics,1103.9,41,1162,5,0.76,45259.9
1927,2023-05-09,P7,Electronics,1274.0,38,1274,0,0.76,48412.0
1928,2023-05-09,P8,Home,231.0,39,231,0,0.78,9009.0
1929,2023-05-09,P9,Clothing,681.0,41,681,0,0.82,27921.0
1930,2023-05-09,P10,Clothing,711.0,37,711,0,0.76,26307.0
1931,2023-05-09,P11,Electronics,1593.9,54,1771,10,0.85,86070.6
1932,2023-05-09,P12,Home,133.95,49,141,5,0.94,6563.55
1933,2023-05-09,P13,Home,285.3,53,317,10,0.99,15120.9
1934,2023-05-09,P14,Clothing,556.7,45,586,5,0.86,25051.5
1935,2023-05-09,P15,Electronics,1257.3,51,1397,10,0.82,64122.3
1936,2023-05-10,P1,Electronics,1314.0,47,1314,0,0.95,61758.0
1937,2023-05-10,P2,Electronics,532.8,67,666,20,0.82,35697.6
1938,2023-05-10,P3,Electronics,874.8,50,972,10,0.88,43740.0
1939,2023-05-10,P4,Clothing,689.0,46,689,0,0.93,31694.0
1940,2023-05-10,P5,Clothing,494.1,55,549,10,0.98,27175.5
1941,2023-05-10,P6,Clothing,511.2,55,639,20,0.86,28116.0
1942,2023-05-10,P7,Electronics,892.8,50,992,10,0.85,44640.0
1943,2023-05-10,P8,Clothing,671.0,36,671,0,0.73,24156.0
1944,2023-05-10,P9,Electronics,1243.2,60,1554,20,0.8,74592.0
1945,2023-05-10,P10,Electronics,631.75,43,665,5,0.81,27165.25
1946,2023-05-10,P11,Clothing,595.2,52,744,20,0.82,30950.4
1947,2023-05-10,P12,Home,357.6,51,447,20,0.89,18237.6
1948,2023-05-10,P13,Electronics,945.25,38,995,5,0.7,35919.5
1949,2023-05-10,P14,Electronics,772.0,41,772,0,0.83,31652.0
1950,2023-05-10,P15,Clothing,257.6,49,322,20,0.76,12622.4
1951,2023-05-11,P1,Home,98.8,51,104,5,1.0,5038.8
1952,2023-05-11,P2,Electronics,670.4,48,838,20,0.7,32179.2
1953,2023-05-11,P3,Electronics,804.0,60,1005,20,0.75,48240.0
1954,2023-05-11,P4,Clothing,279.3,49,294,5,0.95,13685.7
1955,2023-05-11,P5,Home,333.9,42,371,10,0.8,14023.8
1956,2023-05-11,P6,Home,389.7,53,433,10,0.97,20654.1
1957,2023-05-11,P7,Clothing,740.0,48,740,0,0.98,35520.0
1958,2023-05-11,P8,Home,355.2,55,444,20,0.87,19536.0
1959,2023-05-11,P9,Electronics,505.4,44,532,5,0.81,22237.6
1960,2023-05-11,P10,Electronics,988.0,46,988,0,0.93,45448.0
1961,2023-05-11,P11,Electronics,1463.0,54,1540,5,1.0,79002.0
1962,2023-05-11,P12,Clothing,210.9,46,222,5,0.89,9701.4
1963,2023-05-11,P13,Home,153.0,39,153,0,0.8,5967.0
1964,2023-05-11,P14,Clothing,342.4,64,428,20,0.89,21913.6
1965,2023-05-11,P15,Clothing,722.0,50,760,5,0.93,36100.0
1966,2023-05-12,P1,Clothing,322.0,47,322,0,0.94,15134.0
1967,2023-05-12,P2,Electronics,1988.0,45,1988,0,0.9,89460.0
1968,2023-05-12,P3,Electronics,486.0,54,540,10,0.92,26244.0
1969,2023-05-12,P4,Home,159.6,42,168,5,0.81,6703.2
1970,2023-05-12,P5,Electronics,1644.45,52,1731,5,0.96,85511.4
1971,2023-05-12,P6,Home,432.0,39,432,0,0.8,16848.0
1972,2023-05-12,P7,Home,293.55,51,309,5,0.98,14971.05
1973,2023-05-12,P8,Electronics,1680.0,35,1680,0,0.72,58800.0
1974,2023-05-12,P9,Home,149.4,47,166,10,0.87,7021.8
1975,2023-05-12,P10,Home,425.6,48,448,5,0.92,20428.8
1976,2023-05-12,P11,Electronics,1327.0,43,1327,0,0.87,57061.0
1977,2023-05-12,P12,Electronics,1192.0,70,1490,20,0.87,83440.0
1978,2023-05-12,P13,Electronics,1183.7,53,1246,5,0.97,62736.1
1979,2023-05-12,P14,Electronics,583.0,46,583,0,0.93,26818.0
1980,2023-05-12,P15,Home,148.8,58,186,20,0.94,8630.4
1981,2023-05-13,P1,Home,260.3,69,274,5,1.31,17960.7
1982,2023-05-13,P2,Home,102.6,67,108,5,1.27,6874.2
1983,2023-05-13,P3,Clothing,345.8,79,364,5,1.47,27318.2
1984,2023-05-13,P4,Electronics,1829.0,55,1829,0,1.1,100595.0
1985,2023-05-13,P5,Clothing,519.2,91,649,20,1.27,47247.2
1986,2023-05-13,P6,Electronics,1364.8,100,1706,20,1.31,136480.0
1987,2023-05-13,P7,Home,188.8,83,236,20,1.45,15670.4
1988,2023-05-13,P8,Electronics,1792.8,82,1992,10,1.37,147009.6
1989,2023-05-13,P9,Clothing,223.0,57,223,0,1.15,12711.0
1990,2023-05-13,P10,Home,208.05,68,219,5,1.34,14147.4
1991,2023-05-13,P11,Electronics,1313.85,79,1383,5,1.47,103794.15
1992,2023-05-13,P12,Electronics,1033.2,73,1148,10,1.27,75423.6
1993,2023-05-13,P13,Electronics,635.55,80,669,5,1.48,50844.0
1994,2023-05-13,P14,Clothing,215.2,88,269,20,1.35,18937.6
1995,2023-05-13,P15,Electronics,1310.0,74,1310,0,1.49,96940.0
1996,2023-05-14,P1,Clothing,438.3,63,487,10,1.14,27612.9
1997,2023-05-14,P2,Home,186.0,72,186,0,1.44,13392.0
1998,2023-05-14,P3,Electronics,953.1,63,1059,10,1.11,60045.3
1999,2023-05-14,P4,Home,180.0,68,200,10,1.27,12240.0
2000,2023-05-14,P5,Clothing,621.6,94,777,20,1.45,58430.4
2001,2023-05-14,P6,Home,125.1,68,139,10,1.24,8506.8
2002,2023-05-14,P7,Clothing,596.0,62,596,0,1.26,36952.0
2003,2023-05-14,P8,Electronics,895.85,72,943,5,1.36,64501.2
2004,2023-05-14,P9,Electronics,1176.1,65,1238,5,1.17,76446.5
2005,2023-05-14,P10,Home,317.7,63,353,10,1.15,20015.1
2006,2023-05-14,P11,Electronics,996.0,99,1245,20,1.25,98604.0
2007,2023-05-14,P12,Home,424.65,63,447,5,1.2,26752.95
2008,2023-05-14,P13,Home,428.4,62,476,10,1.14,26560.8
2009,2023-05-14,P14,Electronics,716.0,66,716,0,1.33,47256.0
2010,2023-05-14,P15,Clothing,496.8,74,552,10,1.33,36763.2
2011,2023-05-15,P1,Clothing,782.0,47,782,0,0.96,36754.0
2012,2023-05-15,P2,Home,366.0,40,366,0,0.82,14640.0
2013,2023-05-15,P3,Clothing,630.9,49,701,10,0.9,30914.1
2014,2023-05-15,P4,Home,262.4,46,328,20,0.81,12070.4
2015,2023-05-15,P5,Clothing,517.0,36,517,0,0.72,18612.0
2016,2023-05-15,P6,Clothing,364.0,44,455,20,0.71,16016.0
2017,2023-05-15,P7,Electronics,1692.0,38,1692,0,0.78,64296.0
2018,2023-05-15,P8,Home,317.3,43,334,5,0.82,13643.9
2019,2023-05-15,P9,Electronics,1579.5,52,1755,10,0.82,82134.0
2020,2023-05-15,P10,Home,143.2,57,179,20,0.89,8162.4
2021,2023-05-15,P11,Clothing,534.85,54,563,5,1.0,28881.9
2022,2023-05-15,P12,Electronics,507.2,52,634,20,0.71,26374.4
2023,2023-05-15,P13,Electronics,1728.05,51,1819,5,0.96,88130.55
2024,2023-05-15,P14,Electronics,1798.35,49,1893,5,0.89,88119.15
2025,2023-05-15,P15,Clothing,346.75,45,365,5,0.86,15603.75
2026,2023-05-16,P1,Home,117.0,41,130,10,0.76,4797.0
2027,2023-05-16,P2,Home,196.0,54,245,20,0.87,10584.0
2028,2023-05-16,P3,Electronics,1258.0,42,1258,0,0.85,52836.0
2029,2023-05-16,P4,Home,384.0,43,480,20,0.78,16512.0
2030,2023-05-16,P5,Home,176.4,51,196,10,0.93,8996.4
2031,2023-05-16,P6,Home,233.6,44,292,20,0.79,10278.4
2032,2023-05-16,P7,Home,251.2,62,314,20,0.96,15574.4
2033,2023-05-16,P8,Clothing,338.0,45,338,0,0.9,15210.0
2034,2023-05-16,P9,Electronics,1538.05,39,1619,5,0.74,59983.95
2035,2023-05-16,P10,Home,448.0,41,448,0,0.83,18368.0
2036,2023-05-16,P11,Home,425.7,44,473,10,0.79,18730.8
2037,2023-05-16,P12,Home,228.0,46,228,0,0.93,10488.0
2038,2023-05-16,P13,Electronics,967.0,39,967,0,0.8,37713.0
2039,2023-05-16,P14,Home,440.1,46,489,10,0.85,20244.6
2040,2023-05-16,P15,Electronics,755.2,56,944,20,0.71,42291.2
2041,2023-05-17,P1,Clothing,304.0,40,304,0,0.81,12160.0
2042,2023-05-17,P2,Electronics,624.15,52,657,5,0.98,32455.8
2043,2023-05-17,P3,Electronics,1116.25,49,1175,5,0.88,54696.25
2044,2023-05-17,P4,Clothing,408.6,52,454,10,0.95,21247.2
2045,2023-05-17,P5,Clothing,389.0,38,389,0,0.78,14782.0
2046,2023-05-17,P6,Home,338.4,40,423,20,0.71,13536.0
2047,2023-05-17,P7,Electronics,958.55,55,1009,5,0.98,52720.25
2048,2023-05-17,P8,Electronics,1486.0,37,1486,0,0.75,54982.0
2049,2023-05-17,P9,Home,221.0,40,221,0,0.81,8840.0
2050,2023-05-17,P10,Electronics,716.4,55,796,10,0.94,39402.0
2051,2023-05-17,P11,Electronics,648.0,44,720,10,0.77,28512.0
2052,2023-05-17,P12,Clothing,421.2,43,468,10,0.79,18111.6
2053,2023-05-17,P13,Electronics,1537.1,52,1618,5,0.97,79929.2
2054,2023-05-17,P14,Home,95.95,40,101,5,0.78,3838.0
2055,2023-05-17,P15,Home,280.25,38,295,5,0.73,10649.5
2056,2023-05-18,P1,Clothing,665.0,49,665,0,1.0,32585.0
2057,2023-05-18,P2,Electronics,622.4,74,778,20,0.95,46057.6
2058,2023-05-18,P3,Clothing,272.65,50,287,5,0.95,13632.5
2059,2023-05-18,P4,Electronics,1177.05,45,1239,5,0.82,52967.25
2060,2023-05-18,P5,Clothing,593.6,68,742,20,0.97,40364.8
2061,2023-05-18,P6,Clothing,615.0,41,615,0,0.84,25215.0
2062,2023-05-18,P7,Home,261.0,46,261,0,0.93,12006.0
2063,2023-05-18,P8,Home,340.0,57,425,20,0.89,19380.0
2064,2023-05-18,P9,Clothing,420.0,36,420,0,0.73,15120.0
2065,2023-05-18,P10,Clothing,648.9,56,721,10,0.99,36338.4
2066,2023-05-18,P11,Clothing,281.7,45,313,10,0.84,12676.5
2067,2023-05-18,P12,Clothing,385.2,47,428,10,0.84,18104.4
2068,2023-05-18,P13,Home,348.0,49,348,0,0.99,17052.0
2069,2023-05-18,P14,Home,388.8,42,432,10,0.8,16329.6
2070,2023-05-18,P15,Electronics,526.5,44,585,10,0.74,23166.0
2071,2023-05-19,P1,Clothing,374.0,37,374,0,0.75,13838.0
2072,2023-05-19,P2,Clothing,513.6,59,642,20,0.83,30302.4
2073,2023-05-19,P3,Clothing,553.0,45,553,0,0.92,24885.0
2074,2023-05-19,P4,Electronics,777.1,46,818,5,0.87,35746.6
2075,2023-05-19,P5,Home,365.0,49,365,0,0.99,17885.0
2076,2023-05-19,P6,Home,110.2,37,116,5,0.73,4077.4
2077,2023-05-19,P7,Home,186.2,37,196,5,0.72,6889.4
2078,2023-05-19,P8,Clothing,262.2,46,276,5,0.87,12061.2
2079,2023-05-19,P9,Clothing,477.0,42,530,10,0.72,20034.0
2080,2023-05-19,P10,Electronics,602.4,79,753,20,0.94,47589.6
2081,2023-05-19,P11,Clothing,424.8,67,531,20,0.99,28461.6
2082,2023-05-19,P12,Home,468.35,40,493,5,0.76,18734.0
2083,2023-05-19,P13,Clothing,421.8,41,444,5,0.79,17293.8
2084,2023-05-19,P14,Home,133.95,41,141,5,0.8,5491.95
2085,2023-05-19,P15,Clothing,329.4,43,366,10,0.75,14164.2
2086,2023-05-20,P1,Electronics,611.0,68,611,0,1.37,41548.0
2087,2023-05-20,P2,Home,183.6,62,204,10,1.1,11383.2
2088,2023-05-20,P3,Electronics,1134.0,55,1134,0,1.11,62370.0
2089,2023-05-20,P4,Clothing,562.4,79,592,5,1.49,44429.6
2090,2023-05-20,P5,Electronics,1703.0,61,1703,0,1.22,103883.0
2091,2023-05-20,P6,Electronics,687.6,71,764,10,1.22,48819.6
2092,2023-05-20,P7,Clothing,733.4,70,772,5,1.32,51338.0
2093,2023-05-20,P8,Electronics,1710.9,94,1901,10,1.47,160824.6
2094,2023-05-20,P9,Home,419.4,76,466,10,1.37,31874.4
2095,2023-05-20,P10,Home,132.3,66,147,10,1.17,8731.8
2096,2023-05-20,P11,Clothing,209.7,79,233,10,1.37,16566.3
2097,2023-05-20,P12,Home,280.0,63,280,0,1.27,17640.0
2098,2023-05-20,P13,Electronics,640.3,63,674,5,1.12,40338.9
2099,2023-05-20,P14,Home,375.3,74,417,10,1.35,27772.2
2100,2023-05-20,P15,Clothing,432.9,78,481,10,1.36,33766.2
2101,2023-05-21,P1,Electronics,1026.0,72,1140,10,1.15,73872.0
2102,2023-05-21,P2,Electronics,748.0,74,748,0,1.5,55352.0
2103,2023-05-21,P3,Electronics,1131.0,61,1131,0,1.23,68991.0
2104,2023-05-21,P4,Clothing,489.25,67,515,5,1.23,32779.75
2105,2023-05-21,P5,Clothing,663.0,60,663,0,1.22,39780.0
2106,2023-05-21,P6,Home,489.0,73,489,0,1.47,35697.0
2107,2023-05-21,P7,Electronics,665.95,69,701,5,1.27,45950.55
2108,2023-05-21,P8,Electronics,736.2,70,818,10,1.16,51534.0
2109,2023-05-21,P9,Home,411.0,66,411,0,1.32,27126.0
2110,2023-05-21,P10,Electronics,1100.7,78,1223,10,1.23,85854.6
2111,2023-05-21,P11,Electronics,797.0,58,797,0,1.18,46226.0
2112,2023-05-21,P12,Home,464.0,58,464,0,1.17,26912.0
2113,2023-05-21,P13,Electronics,1581.3,76,1757,10,1.34,120178.8
2114,2023-05-21,P14,Clothing,379.0,65,379,0,1.31,24635.0
2115,2023-05-21,P15,Electronics,883.2,111,1104,20,1.32,98035.2
2116,2023-05-22,P1,Home,159.6,39,168,5,0.75,6224.4
2117,2023-05-22,P2,Electronics,1707.0,41,1707,0,0.84,69987.0
2118,2023-05-22,P3,Home,296.0,43,296,0,0.88,12728.0
2119,2023-05-22,P4,Home,312.0,54,390,20,0.94,16848.0
2120,2023-05-22,P5,Clothing,354.4,67,443,20,0.96,23744.8
2121,2023-05-22,P6,Electronics,815.2,58,1019,20,0.85,47281.6
2122,2023-05-22,P7,Home,141.3,50,157,10,0.95,7065.0
2123,2023-05-22,P8,Home,138.4,49,173,20,0.84,6781.6
2124,2023-05-22,P9,Electronics,1757.5,41,1850,5,0.73,72057.5
2125,2023-05-22,P10,Home,128.0,44,128,0,0.89,5632.0
2126,2023-05-22,P11,Clothing,383.0,44,383,0,0.88,16852.0
2127,2023-05-22,P12,Clothing,417.6,48,464,10,0.8,20044.8
2128,2023-05-22,P13,Clothing,558.4,60,698,20,0.97,33504.0
2129,2023-05-22,P14,Clothing,724.0,49,724,0,0.99,35476.0
2130,2023-05-22,P15,Clothing,291.0,46,291,0,0.93,13386.0
2131,2023-05-23,P1,Clothing,765.0,35,765,0,0.71,26775.0
2132,2023-05-23,P2,Clothing,319.2,40,336,5,0.76,12768.0
2133,2023-05-23,P3,Electronics,1044.9,58,1161,10,0.93,60604.2
2134,2023-05-23,P4,Home,264.6,42,294,10,0.78,11113.2
2135,2023-05-23,P5,Electronics,516.0,52,645,20,0.79,26832.0
2136,2023-05-23,P6,Home,150.4,41,188,20,0.72,6166.4
2137,2023-05-23,P7,Home,481.0,41,481,0,0.83,19721.0
2138,2023-05-23,P8,Clothing,457.6,56,572,20,0.91,25625.6
2139,2023-05-23,P9,Electronics,512.05,41,539,5,0.75,20994.05
2140,2023-05-23,P10,Electronics,1824.95,52,1921,5,0.94,94897.4
2141,2023-05-23,P11,Home,323.1,42,359,10,0.8,13570.2
2142,2023-05-23,P12,Electronics,444.8,64,556,20,0.87,28467.2
2143,2023-05-23,P13,Home,346.0,46,346,0,0.93,15916.0
2144,2023-05-23,P14,Home,209.7,41,233,10,0.73,8597.7
2145,2023-05-23,P15,Electronics,1536.8,63,1921,20,0.96,96818.4
2146,2023-05-24,P1,Electronics,1151.1,45,1279,10,0.78,51799.5
2147,2023-05-24,P2,Electronics,656.0,49,656,0,1.0,32144.0
2148,2023-05-24,P3,Electronics,1826.85,49,1923,5,0.89,89515.65
2149,2023-05-24,P4,Clothing,437.6,64,547,20,0.96,28006.4
2150,2023-05-24,P5,Home,313.0,41,313,0,0.83,12833.0
2151,2023-05-24,P6,Clothing,631.75,41,665,5,0.79,25901.75
2152,2023-05-24,P7,Home,343.8,45,382,10,0.83,15471.0
2153,2023-05-24,P8,Clothing,709.2,42,788,10,0.72,29786.4
2154,2023-05-24,P9,Electronics,1171.35,54,1233,5,0.99,63252.9
2155,2023-05-24,P10,Electronics,1713.8,48,1804,5,0.88,82262.4
2156,2023-05-24,P11,Clothing,383.2,45,479,20,0.75,17244.0
2157,2023-05-24,P12,Home,236.7,42,263,10,0.78,9941.4
2158,2023-05-24,P13,Home,402.8,49,424,5,0.95,19737.2
2159,2023-05-24,P14,Electronics,1485.0,38,1485,0,0.76,56430.0
2160,2023-05-24,P15,Home,122.4,39,136,10,0.7,4773.6
2161,2023-05-25,P1,Home,387.2,49,484,20,0.81,18972.8
2162,2023-05-25,P2,Home,254.4,61,318,20,0.97,15518.4
2163,2023-05-25,P3,Home,245.6,50,307,20,0.87,12280.0
2164,2023-05-25,P4,Clothing,202.5,56,225,10,0.93,11340.0
2165,2023-05-25,P5,Home,382.4,53,478,20,0.96,20267.2
2166,2023-05-25,P6,Electronics,510.0,47,510,0,0.96,23970.0
2167,2023-05-25,P7,Clothing,527.4,52,586,10,0.89,27424.8
2168,2023-05-25,P8,Home,306.0,35,306,0,0.72,10710.0
2169,2023-05-25,P9,Electronics,696.35,43,733,5,0.78,29943.05
2170,2023-05-25,P10,Clothing,300.0,57,375,20,0.78,17100.0
2171,2023-05-25,P11,Home,398.7,45,443,10,0.83,17941.5
2172,2023-05-25,P12,Electronics,939.0,37,939,0,0.76,34743.0
2173,2023-05-25,P13,Electronics,1039.5,56,1155,10,0.91,58212.0
2174,2023-05-25,P14,Electronics,1002.0,38,1002,0,0.78,38076.0
2175,2023-05-25,P15,Home,385.6,59,482,20,0.99,22750.4
2176,2023-05-26,P1,Home,319.2,44,399,20,0.72,14044.8
2177,2023-05-26,P2,Home,182.4,46,192,5,0.9,8390.4
2178,2023-05-26,P3,Electronics,1423.1,45,1498,5,0.85,64039.5
2179,2023-05-26,P4,Electronics,523.0,35,523,0,0.71,18305.0
2180,2023-05-26,P5,Electronics,1850.0,38,1850,0,0.77,70300.0
2181,2023-05-26,P6,Electronics,1499.0,49,1499,0,0.98,73451.0
2182,2023-05-26,P7,Home,284.8,46,356,20,0.83,13100.8
2183,2023-05-26,P8,Electronics,801.0,53,890,10,0.83,42453.0
2184,2023-05-26,P9,Home,184.3,47,194,5,0.9,8662.1
2185,2023-05-26,P10,Home,286.0,43,286,0,0.88,12298.0
2186,2023-05-26,P11,Clothing,607.0,48,607,0,0.97,29136.0
2187,2023-05-26,P12,Home,426.0,37,426,0,0.74,15762.0
2188,2023-05-26,P13,Electronics,500.4,50,556,10,0.84,25020.0
2189,2023-05-26,P14,Electronics,912.0,51,960,5,0.94,46512.0
2190,2023-05-26,P15,Electronics,1087.75,39,1145,5,0.71,42422.25
2191,2023-05-27,P1,Electronics,825.6,106,1032,20,1.49,87513.6
2192,2023-05-27,P2,Home,309.6,78,344,10,1.41,24148.8
2193,2023-05-27,P3,Electronics,1053.0,60,1053,0,1.21,63180.0
2194,2023-05-27,P4,Electronics,1095.0,66,1095,0,1.33,72270.0
2195,2023-05-27,P5,Electronics,886.5,77,985,10,1.34,68260.5
2196,2023-05-27,P6,Clothing,225.9,69,251,10,1.26,15587.1
2197,2023-05-27,P7,Home,425.6,59,448,5,1.13,25110.4
2198,2023-05-27,P8,Home,90.4,63,113,20,1.13,5695.2
2199,2023-05-27,P9,Home,295.0,68,295,0,1.37,20060.0
2200,2023-05-27,P10,Home,224.0,76,280,20,1.29,17024.0
2201,2023-05-27,P11,Home,472.0,61,472,0,1.23,28792.0
2202,2023-05-27,P12,Home,303.05,61,319,5,1.17,18486.05
2203,2023-05-27,P13,Home,95.95,59,101,5,1.13,5661.05
2204,2023-05-27,P14,Home,344.0,60,344,0,1.22,20640.0
2205,2023-05-27,P15,Clothing,793.0,57,793,0,1.14,45201.0
2206,2023-05-28,P1,Home,133.2,77,148,10,1.45,10256.4
2207,2023-05-28,P2,Electronics,462.6,68,514,10,1.16,31456.8
2208,2023-05-28,P3,Clothing,459.0,69,459,0,1.4,31671.0
2209,2023-05-28,P4,Home,430.0,62,430,0,1.25,26660.0
2210,2023-05-28,P5,Electronics,886.0,69,886,0,1.39,61134.0
2211,2023-05-28,P6,Home,103.2,82,129,20,1.3,8462.4
2212,2023-05-28,P7,Clothing,478.4,99,598,20,1.36,47361.6
2213,2023-05-28,P8,Electronics,1570.0,74,1570,0,1.5,116180.0
2214,2023-05-28,P9,Clothing,276.8,105,346,20,1.49,29064.0
2215,2023-05-28,P10,Clothing,214.7,62,226,5,1.16,13311.4
2216,2023-05-28,P11,Electronics,559.0,74,559,0,1.49,41366.0
2217,2023-05-28,P12,Clothing,610.4,75,763,20,1.21,45780.0
2218,2023-05-28,P13,Clothing,408.5,73,430,5,1.37,29820.5
2219,2023-05-28,P14,Clothing,540.8,110,676,20,1.49,59488.0
2220,2023-05-28,P15,Home,185.4,69,206,10,1.28,12792.6
2221,2023-05-29,P1,Home,444.6,44,494,10,0.81,19562.4
2222,2023-05-29,P2,Electronics,631.0,42,631,0,0.85,26502.0
2223,2023-05-29,P3,Electronics,1219.2,63,1524,20,0.9,76809.6
2224,2023-05-29,P4,Home,270.75,38,285,5,0.73,10288.5
2225,2023-05-29,P5,Electronics,601.6,57,752,20,0.76,34291.2
2226,2023-05-29,P6,Clothing,277.2,47,308,10,0.82,13028.4
2227,2023-05-29,P7,Home,324.9,36,342,5,0.7,11696.4
2228,2023-05-29,P8,Electronics,1217.9,51,1282,5,0.94,62112.9
2229,2023-05-29,P9,Clothing,418.5,43,465,10,0.76,17995.5
2230,2023-05-29,P10,Home,146.3,46,154,5,0.88,6729.8
2231,2023-05-29,P11,Electronics,1050.3,43,1167,10,0.7,45162.9
2232,2023-05-29,P12,Electronics,1406.0,40,1406,0,0.8,56240.0
2233,2023-05-29,P13,Home,323.1,41,359,10,0.77,13247.1
2234,2023-05-29,P14,Clothing,441.6,63,552,20,0.94,27820.8
2235,2023-05-29,P15,Clothing,355.0,40,355,0,0.81,14200.0
2236,2023-05-30,P1,Home,268.0,49,335,20,0.87,13132.0
2237,2023-05-30,P2,Electronics,1523.0,38,1523,0,0.78,57874.0
2238,2023-05-30,P3,Electronics,1324.8,53,1472,10,0.9,70214.4
2239,2023-05-30,P4,Home,160.0,52,200,20,0.92,8320.0
2240,2023-05-30,P5,Electronics,1235.7,49,1373,10,0.86,60549.3
2241,2023-05-30,P6,Electronics,1350.4,53,1688,20,0.79,71571.2
2242,2023-05-30,P7,Electronics,1397.0,49,1397,0,0.98,68453.0
2243,2023-05-30,P8,Home,176.0,47,220,20,0.81,8272.0
2244,2023-05-30,P9,Home,106.4,41,112,5,0.78,4362.4
2245,2023-05-30,P10,Electronics,1514.3,39,1594,5,0.72,59057.7
2246,2023-05-30,P11,Electronics,1101.6,51,1224,10,0.83,56181.6
2247,2023-05-30,P12,Clothing,653.4,42,726,10,0.71,27442.8
2248,2023-05-30,P13,Electronics,1831.0,36,1831,0,0.74,65916.0
2249,2023-05-30,P14,Home,438.0,37,438,0,0.76,16206.0
2250,2023-05-30,P15,Electronics,791.35,51,833,5,0.96,40358.85
2251,2023-05-31,P1,Clothing,547.2,40,608,10,0.71,21888.0
2252,2023-05-31,P2,Electronics,657.0,38,657,0,0.77,24966.0
2253,2023-05-31,P3,Home,249.0,36,249,0,0.74,8964.0
2254,2023-05-31,P4,Clothing,221.4,49,246,10,0.85,10848.6
2255,2023-05-31,P5,Clothing,686.85,39,723,5,0.74,26787.15
2256,2023-05-31,P6,Clothing,368.0,66,460,20,0.93,24288.0
2257,2023-05-31,P7,Home,368.8,45,461,20,0.79,16596.0
2258,2023-05-31,P8,Electronics,832.0,52,1040,20,0.7,43264.0
2259,2023-05-31,P9,Clothing,556.2,53,618,10,0.9,29478.6
2260,2023-05-31,P10,Electronics,1706.2,50,1796,5,0.91,85310.0
2261,2023-05-31,P11,Clothing,667.0,37,667,0,0.75,24679.0
2262,2023-05-31,P12,Electronics,1160.9,46,1222,5,0.84,53401.4
2263,2023-05-31,P13,Clothing,458.4,50,573,20,0.78,22920.0
2264,2023-05-31,P14,Clothing,315.4,39,332,5,0.74,12300.6
2265,2023-05-31,P15,Electronics,1549.8,43,1722,10,0.71,66641.4
2266,2023-06-01,P1,Electronics,1360.8,51,1512,10,0.87,69400.8
2267,2023-06-01,P2,Home,98.4,55,123,20,0.99,5412.0
2268,2023-06-01,P3,Home,122.4,57,153,20,0.9,6976.8
2269,2023-06-01,P4,Electronics,1328.0,43,1328,0,0.88,57104.0
2270,2023-06-01,P5,Home,409.45,44,431,5,0.85,18015.8
2271,2023-06-01,P6,Home,417.6,44,464,10,0.79,18374.4
2272,2023-06-01,P7,Clothing,355.2,58,444,20,0.79,20601.6
2273,2023-06-01,P8,Clothing,259.2,45,324,20,0.74,11664.0
2274,2023-06-01,P9,Electronics,978.5,45,1030,5,0.83,44032.5
2275,2023-06-01,P10,Electronics,1560.0,35,1560,0,0.71,54600.0
2276,2023-06-01,P11,Electronics,557.65,54,587,5,1.0,30113.1
2277,2023-06-01,P12,Electronics,1970.0,41,1970,0,0.84,80770.0
2278,2023-06-01,P13,Home,331.55,45,349,5,0.88,14919.75
2279,2023-06-01,P14,Clothing,580.0,53,725,20,0.87,30740.0
2280,2023-06-01,P15,Electronics,590.4,56,656,10,0.91,33062.4
2281,2023-06-02,P1,Home,191.7,49,213,10,0.87,9393.3
2282,2023-06-02,P2,Home,372.6,43,414,10,0.81,16021.8
2283,2023-06-02,P3,Electronics,791.35,53,833,5,0.98,41941.55
2284,2023-06-02,P4,Electronics,412.0,72,515,20,0.92,29664.0
2285,2023-06-02,P5,Electronics,1537.6,60,1922,20,0.78,92256.0
2286,2023-06-02,P6,Clothing,539.2,47,674,20,0.79,25342.4
2287,2023-06-02,P7,Electronics,1141.9,54,1202,5,0.98,61662.6
2288,2023-06-02,P8,Electronics,1742.3,54,1834,5,0.97,94084.2
2289,2023-06-02,P9,Home,438.3,46,487,10,0.86,20161.8
2290,2023-06-02,P10,Clothing,592.8,55,741,20,0.87,32604.0
2291,2023-06-02,P11,Clothing,608.8,44,761,20,0.71,26787.2
2292,2023-06-02,P12,Clothing,303.0,42,303,0,0.85,12726.0
2293,2023-06-02,P13,Electronics,409.6,70,512,20,0.96,28672.0
2294,2023-06-02,P14,Home,392.0,37,392,0,0.75,14504.0
2295,2023-06-02,P15,Electronics,1197.95,52,1261,5,0.95,62293.4
2296,2023-06-03,P1,Clothing,552.0,95,690,20,1.39,52440.0
2297,2023-06-03,P2,Clothing,735.3,73,774,5,1.36,53676.9
2298,2023-06-03,P3,Electronics,968.05,77,1019,5,1.4,74539.85
2299,2023-06-03,P4,Electronics,883.8,76,982,10,1.22,67168.8
2300,2023-06-03,P5,Home,250.2,80,278,10,1.49,20016.0
2301,2023-06-03,P6,Clothing,268.85,77,283,5,1.43,20701.45
2302,2023-06-03,P7,Clothing,462.0,61,462,0,1.23,28182.0
